"MJD","Year","Month","Day","YY.MMDD","X","timestamp","LOD[msec]","sigma_LOD[msec]"
56273,2012,12,12,112.1212,18608,2012-12-12,1.0096,0.0082
56274,2012,12,13,112.1213,18609,2012-12-13,0.9132,0.0082
56275,2012,12,14,112.1214,18610,2012-12-14,0.9299,0.0082
56276,2012,12,15,112.1215,18611,2012-12-15,0.9653,0.0081
56277,2012,12,16,112.1216,18612,2012-12-16,1.0463,0.0081
56278,2012,12,17,112.1217,18613,2012-12-17,1.0838,0.0081
56279,2012,12,18,112.1218,18614,2012-12-18,1.1289,0.008
56280,2012,12,19,112.1219,18615,2012-12-19,1.1225,0.008
56281,2012,12,20,112.1220,18616,2012-12-20,0.9404,0.008
56282,2012,12,21,112.1221,18617,2012-12-21,0.795,0.008
56283,2012,12,22,112.1222,18618,2012-12-22,0.7247,0.0079
56284,2012,12,23,112.1223,18619,2012-12-23,0.6972,0.0079
56285,2012,12,24,112.1224,18620,2012-12-24,0.6315,0.0079
56286,2012,12,25,112.1225,18621,2012-12-25,0.5137,0.0079
56287,2012,12,26,112.1226,18622,2012-12-26,0.4474,0.0079
56288,2012,12,27,112.1227,18623,2012-12-27,0.4679,0.0079
56289,2012,12,28,112.1228,18624,2012-12-28,0.4648,0.0079
56290,2012,12,29,112.1229,18625,2012-12-29,0.5027,0.0079
56291,2012,12,30,112.1230,18626,2012-12-30,0.6508,0.0079
56292,2012,12,31,112.1231,18627,2012-12-31,0.7661,0.0079
56293,2013,1,1,113.0101,18628,2013-01-01,0.8908,0.0084
56294,2013,1,2,113.0102,18629,2013-01-02,1.038,0.0084
56295,2013,1,3,113.0103,18630,2013-01-03,1.1409,0.0085
56296,2013,1,4,113.0104,18631,2013-01-04,1.2019,0.0085
56297,2013,1,5,113.0105,18632,2013-01-05,1.2066,0.0085
56298,2013,1,6,113.0106,18633,2013-01-06,1.1391,0.0085
56299,2013,1,7,113.0107,18634,2013-01-07,0.985,0.0085
56300,2013,1,8,113.0108,18635,2013-01-08,0.8888,0.0085
56301,2013,1,9,113.0109,18636,2013-01-09,0.8315,0.0085
56302,2013,1,10,113.0110,18637,2013-01-10,0.8859,0.0085
56303,2013,1,11,113.0111,18638,2013-01-11,1.0276,0.0085
56304,2013,1,12,113.0112,18639,2013-01-12,1.1763,0.0085
56305,2013,1,13,113.0113,18640,2013-01-13,1.3109,0.0085
56306,2013,1,14,113.0114,18641,2013-01-14,1.4629,0.0085
56307,2013,1,15,113.0115,18642,2013-01-15,1.5359,0.0085
56308,2013,1,16,113.0116,18643,2013-01-16,1.4533,0.0085
56309,2013,1,17,113.0117,18644,2013-01-17,1.3488,0.0085
56310,2013,1,18,113.0118,18645,2013-01-18,1.253,0.0085
56311,2013,1,19,113.0119,18646,2013-01-19,1.2012,0.0085
56312,2013,1,20,113.0120,18647,2013-01-20,1.1213,0.0085
56313,2013,1,21,113.0121,18648,2013-01-21,1.074,0.0085
56314,2013,1,22,113.0122,18649,2013-01-22,1.0638,0.0085
56315,2013,1,23,113.0123,18650,2013-01-23,1.0841,0.0085
56316,2013,1,24,113.0124,18651,2013-01-24,1.1081,0.0086
56317,2013,1,25,113.0125,18652,2013-01-25,1.1205,0.0086
56318,2013,1,26,113.0126,18653,2013-01-26,1.1736,0.0086
56319,2013,1,27,113.0127,18654,2013-01-27,1.3019,0.0086
56320,2013,1,28,113.0128,18655,2013-01-28,1.411,0.0086
56321,2013,1,29,113.0129,18656,2013-01-29,1.4984,0.0086
56322,2013,1,30,113.0130,18657,2013-01-30,1.5462,0.0086
56323,2013,1,31,113.0131,18658,2013-01-31,1.5434,0.0086
56324,2013,2,1,113.0201,18659,2013-02-01,1.4218,0.0087
56325,2013,2,2,113.0202,18660,2013-02-02,1.2953,0.0087
56326,2013,2,3,113.0203,18661,2013-02-03,1.1535,0.0087
56327,2013,2,4,113.0204,18662,2013-02-04,1.0689,0.0087
56328,2013,2,5,113.0205,18663,2013-02-05,0.9328,0.0087
56329,2013,2,6,113.0206,18664,2013-02-06,0.9198,0.0087
56330,2013,2,7,113.0207,18665,2013-02-07,0.9909,0.0087
56331,2013,2,8,113.0208,18666,2013-02-08,1.1237,0.0088
56332,2013,2,9,113.0209,18667,2013-02-09,1.2763,0.0088
56333,2013,2,10,113.0210,18668,2013-02-10,1.3759,0.0088
56334,2013,2,11,113.0211,18669,2013-02-11,1.4362,0.0088
56335,2013,2,12,113.0212,18670,2013-02-12,1.388,0.0088
56336,2013,2,13,113.0213,18671,2013-02-13,1.2134,0.0089
56337,2013,2,14,113.0214,18672,2013-02-14,1.0509,0.0089
56338,2013,2,15,113.0215,18673,2013-02-15,0.9396,0.0089
56339,2013,2,16,113.0216,18674,2013-02-16,0.8369,0.009
56340,2013,2,17,113.0217,18675,2013-02-17,0.7366,0.009
56341,2013,2,18,113.0218,18676,2013-02-18,0.6448,0.0091
56342,2013,2,19,113.0219,18677,2013-02-19,0.5863,0.0091
56343,2013,2,20,113.0220,18678,2013-02-20,0.6594,0.0092
56344,2013,2,21,113.0221,18679,2013-02-21,0.7652,0.0092
56345,2013,2,22,113.0222,18680,2013-02-22,0.9435,0.0093
56346,2013,2,23,113.0223,18681,2013-02-23,1.1225,0.0094
56347,2013,2,24,113.0224,18682,2013-02-24,1.2904,0.0095
56348,2013,2,25,113.0225,18683,2013-02-25,1.4588,0.0096
56349,2013,2,26,113.0226,18684,2013-02-26,1.637,0.0097
56350,2013,2,27,113.0227,18685,2013-02-27,1.7356,0.0098
56351,2013,2,28,113.0228,18686,2013-02-28,1.7356,0.0099
56352,2013,3,1,113.0301,18687,2013-03-01,1.7292,0.01
56353,2013,3,2,113.0302,18688,2013-03-02,1.5897,0.0102
56354,2013,3,3,113.0303,18689,2013-03-03,1.4927,0.0104
56355,2013,3,4,113.0304,18690,2013-03-04,1.4688,0.0106
56356,2013,3,5,113.0305,18691,2013-03-05,1.4735,0.0108
56357,2013,3,6,113.0306,18692,2013-03-06,1.5099,0.0109
56358,2013,3,7,113.0307,18693,2013-03-07,1.6168,0.0111
56359,2013,3,8,113.0308,18694,2013-03-08,1.704,0.0113
56360,2013,3,9,113.0309,18695,2013-03-09,1.8194,0.0115
56361,2013,3,10,113.0310,18696,2013-03-10,1.904,0.0117
56362,2013,3,11,113.0311,18697,2013-03-11,1.8998,0.0118
56363,2013,3,12,113.0312,18698,2013-03-12,1.8711,0.012
56364,2013,3,13,113.0313,18699,2013-03-13,1.7781,0.0121
56365,2013,3,14,113.0314,18700,2013-03-14,1.6723,0.0123
56366,2013,3,15,113.0315,18701,2013-03-15,1.5482,0.0124
56367,2013,3,16,113.0316,18702,2013-03-16,1.4157,0.0126
56368,2013,3,17,113.0317,18703,2013-03-17,1.3046,0.0127
56369,2013,3,18,113.0318,18704,2013-03-18,1.2321,0.0129
56370,2013,3,19,113.0319,18705,2013-03-19,1.148,0.013
56371,2013,3,20,113.0320,18706,2013-03-20,1.1545,0.0131
56372,2013,3,21,113.0321,18707,2013-03-21,1.1914,0.0133
56373,2013,3,22,113.0322,18708,2013-03-22,1.2585,0.0134
56374,2013,3,23,113.0323,18709,2013-03-23,1.4257,0.0135
56375,2013,3,24,113.0324,18710,2013-03-24,1.5786,0.0136
56376,2013,3,25,113.0325,18711,2013-03-25,1.703,0.0137
56377,2013,3,26,113.0326,18712,2013-03-26,1.8518,0.0138
56378,2013,3,27,113.0327,18713,2013-03-27,1.9554,0.0139
56379,2013,3,28,113.0328,18714,2013-03-28,1.9499,0.014
56380,2013,3,29,113.0329,18715,2013-03-29,1.8911,0.0141
56381,2013,3,30,113.0330,18716,2013-03-30,1.7897,0.0142
56382,2013,3,31,113.0331,18717,2013-03-31,1.6856,0.0143
56383,2013,4,1,113.0401,18718,2013-04-01,1.6203,0.0143
56384,2013,4,2,113.0402,18719,2013-04-02,1.5651,0.0144
56385,2013,4,3,113.0403,18720,2013-04-03,1.5671,0.0145
56386,2013,4,4,113.0404,18721,2013-04-04,1.6253,0.0145
56387,2013,4,5,113.0405,18722,2013-04-05,1.7599,0.0146
56388,2013,4,6,113.0406,18723,2013-04-06,1.8642,0.0146
56389,2013,4,7,113.0407,18724,2013-04-07,1.899,0.0147
56390,2013,4,8,113.0408,18725,2013-04-08,1.8727,0.0147
56391,2013,4,9,113.0409,18726,2013-04-09,1.8038,0.0147
56392,2013,4,10,113.0410,18727,2013-04-10,1.6741,0.0147
56393,2013,4,11,113.0411,18728,2013-04-11,1.5045,0.0148
56394,2013,4,12,113.0412,18729,2013-04-12,1.3633,0.0148
56395,2013,4,13,113.0413,18730,2013-04-13,1.2303,0.0148
56396,2013,4,14,113.0414,18731,2013-04-14,1.1527,0.0147
56397,2013,4,15,113.0415,18732,2013-04-15,1.0929,0.0147
56398,2013,4,16,113.0416,18733,2013-04-16,1.1176,0.0147
56399,2013,4,17,113.0417,18734,2013-04-17,1.1613,0.0147
56400,2013,4,18,113.0418,18735,2013-04-18,1.1959,0.0146
56401,2013,4,19,113.0419,18736,2013-04-19,1.3074,0.0146
56402,2013,4,20,113.0420,18737,2013-04-20,1.4754,0.0146
56403,2013,4,21,113.0421,18738,2013-04-21,1.5923,0.0145
56404,2013,4,22,113.0422,18739,2013-04-22,1.6977,0.0144
56405,2013,4,23,113.0423,18740,2013-04-23,1.7958,0.0144
56406,2013,4,24,113.0424,18741,2013-04-24,1.823,0.0143
56407,2013,4,25,113.0425,18742,2013-04-25,1.7928,0.0143
56408,2013,4,26,113.0426,18743,2013-04-26,1.7021,0.0142
56409,2013,4,27,113.0427,18744,2013-04-27,1.5426,0.0141
56410,2013,4,28,113.0428,18745,2013-04-28,1.395,0.0141
56411,2013,4,29,113.0429,18746,2013-04-29,1.3614,0.014
56412,2013,4,30,113.0430,18747,2013-04-30,1.3765,0.014
56413,2013,5,1,113.0501,18748,2013-05-01,1.4226,0.0139
56414,2013,5,2,113.0502,18749,2013-05-02,1.5343,0.0138
56415,2013,5,3,113.0503,18750,2013-05-03,1.6588,0.0138
56416,2013,5,4,113.0504,18751,2013-05-04,1.6978,0.0138
56417,2013,5,5,113.0505,18752,2013-05-05,1.6712,0.0137
56418,2013,5,6,113.0506,18753,2013-05-06,1.6513,0.0137
56419,2013,5,7,113.0507,18754,2013-05-07,1.5733,0.0136
56420,2013,5,8,113.0508,18755,2013-05-08,1.459,0.0136
56421,2013,5,9,113.0509,18756,2013-05-09,1.2814,0.0136
56422,2013,5,10,113.0510,18757,2013-05-10,1.1249,0.0135
56423,2013,5,11,113.0511,18758,2013-05-11,1.0251,0.0135
56424,2013,5,12,113.0512,18759,2013-05-12,0.9404,0.0135
56425,2013,5,13,113.0513,18760,2013-05-13,0.9047,0.0134
56426,2013,5,14,113.0514,18761,2013-05-14,0.9003,0.0134
56427,2013,5,15,113.0515,18762,2013-05-15,0.9594,0.0134
56428,2013,5,16,113.0516,18763,2013-05-16,1.032,0.0134
56429,2013,5,17,113.0517,18764,2013-05-17,1.1958,0.0134
56430,2013,5,18,113.0518,18765,2013-05-18,1.3148,0.0134
56431,2013,5,19,113.0519,18766,2013-05-19,1.4225,0.0133
56432,2013,5,20,113.0520,18767,2013-05-20,1.4982,0.0133
56433,2013,5,21,113.0521,18768,2013-05-21,1.5116,0.0133
56434,2013,5,22,113.0522,18769,2013-05-22,1.4402,0.0133
56435,2013,5,23,113.0523,18770,2013-05-23,1.3784,0.0133
56436,2013,5,24,113.0524,18771,2013-05-24,1.258,0.0133
56437,2013,5,25,113.0525,18772,2013-05-25,1.1409,0.0133
56438,2013,5,26,113.0526,18773,2013-05-26,1.0312,0.0133
56439,2013,5,27,113.0527,18774,2013-05-27,0.9175,0.0133
56440,2013,5,28,113.0528,18775,2013-05-28,0.9108,0.0133
56441,2013,5,29,113.0529,18776,2013-05-29,0.9119,0.0133
56442,2013,5,30,113.0530,18777,2013-05-30,0.9371,0.0133
56443,2013,5,31,113.0531,18778,2013-05-31,0.9083,0.0133
56444,2013,6,1,113.0601,18779,2013-06-01,0.8125,0.0133
56445,2013,6,2,113.0602,18780,2013-06-02,0.6963,0.0133
56446,2013,6,3,113.0603,18781,2013-06-03,0.6465,0.0132
56447,2013,6,4,113.0604,18782,2013-06-04,0.5541,0.0132
56448,2013,6,5,113.0605,18783,2013-06-05,0.4204,0.0132
56449,2013,6,6,113.0606,18784,2013-06-06,0.3183,0.0132
56450,2013,6,7,113.0607,18785,2013-06-07,0.2378,0.0131
56451,2013,6,8,113.0608,18786,2013-06-08,0.1403,0.0131
56452,2013,6,9,113.0609,18787,2013-06-09,0.082,0.0131
56453,2013,6,10,113.0610,18788,2013-06-10,0.1016,0.0131
56454,2013,6,11,113.0611,18789,2013-06-11,0.2011,0.013
56455,2013,6,12,113.0612,18790,2013-06-12,0.2879,0.013
56456,2013,6,13,113.0613,18791,2013-06-13,0.4226,0.013
56457,2013,6,14,113.0614,18792,2013-06-14,0.5604,0.013
56458,2013,6,15,113.0615,18793,2013-06-15,0.6894,0.0129
56459,2013,6,16,113.0616,18794,2013-06-16,0.7732,0.0129
56460,2013,6,17,113.0617,18795,2013-06-17,0.8433,0.0129
56461,2013,6,18,113.0618,18796,2013-06-18,0.8712,0.0129
56462,2013,6,19,113.0619,18797,2013-06-19,0.8211,0.0129
56463,2013,6,20,113.0620,18798,2013-06-20,0.7709,0.0128
56464,2013,6,21,113.0621,18799,2013-06-21,0.6593,0.0128
56465,2013,6,22,113.0622,18800,2013-06-22,0.5808,0.0128
56466,2013,6,23,113.0623,18801,2013-06-23,0.5616,0.0128
56467,2013,6,24,113.0624,18802,2013-06-24,0.6036,0.0128
56468,2013,6,25,113.0625,18803,2013-06-25,0.7057,0.0128
56469,2013,6,26,113.0626,18804,2013-06-26,0.7645,0.0128
56470,2013,6,27,113.0627,18805,2013-06-27,0.799,0.0128
56471,2013,6,28,113.0628,18806,2013-06-28,0.7593,0.0128
56472,2013,6,29,113.0629,18807,2013-06-29,0.6512,0.0128
56473,2013,6,30,113.0630,18808,2013-06-30,0.4923,0.0128
56474,2013,7,1,113.0701,18809,2013-07-01,0.2903,0.0128
56475,2013,7,2,113.0702,18810,2013-07-02,0.1182,0.0128
56476,2013,7,3,113.0703,18811,2013-07-03,-0.0571,0.0128
56477,2013,7,4,113.0704,18812,2013-07-04,-0.2287,0.0128
56478,2013,7,5,113.0705,18813,2013-07-05,-0.2912,0.0128
56479,2013,7,6,113.0706,18814,2013-07-06,-0.3477,0.0129
56480,2013,7,7,113.0707,18815,2013-07-07,-0.3593,0.0129
56481,2013,7,8,113.0708,18816,2013-07-08,-0.2522,0.0129
56482,2013,7,9,113.0709,18817,2013-07-09,-0.1149,0.013
56483,2013,7,10,113.0710,18818,2013-07-10,0.0077,0.013
56484,2013,7,11,113.0711,18819,2013-07-11,0.1672,0.013
56485,2013,7,12,113.0712,18820,2013-07-12,0.256,0.0131
56486,2013,7,13,113.0713,18821,2013-07-13,0.3605,0.0131
56487,2013,7,14,113.0714,18822,2013-07-14,0.403,0.0132
56488,2013,7,15,113.0715,18823,2013-07-15,0.4258,0.0132
56489,2013,7,16,113.0716,18824,2013-07-16,0.4286,0.0133
56490,2013,7,17,113.0717,18825,2013-07-17,0.3925,0.0133
56491,2013,7,18,113.0718,18826,2013-07-18,0.3277,0.0134
56492,2013,7,19,113.0719,18827,2013-07-19,0.2735,0.0134
56493,2013,7,20,113.0720,18828,2013-07-20,0.2354,0.0135
56494,2013,7,21,113.0721,18829,2013-07-21,0.2105,0.0135
56495,2013,7,22,113.0722,18830,2013-07-22,0.2807,0.0136
56496,2013,7,23,113.0723,18831,2013-07-23,0.4278,0.0136
56497,2013,7,24,113.0724,18832,2013-07-24,0.5583,0.0137
56498,2013,7,25,113.0725,18833,2013-07-25,0.6296,0.0137
56499,2013,7,26,113.0726,18834,2013-07-26,0.6564,0.0138
56500,2013,7,27,113.0727,18835,2013-07-27,0.6092,0.0138
56501,2013,7,28,113.0728,18836,2013-07-28,0.4846,0.0139
56502,2013,7,29,113.0729,18837,2013-07-29,0.3568,0.0139
56503,2013,7,30,113.0730,18838,2013-07-30,0.2257,0.014
56504,2013,7,31,113.0731,18839,2013-07-31,0.117,0.014
56505,2013,8,1,113.0801,18840,2013-08-01,0.0434,0.0141
56506,2013,8,2,113.0802,18841,2013-08-02,-0.0191,0.0141
56507,2013,8,3,113.0803,18842,2013-08-03,-0.0291,0.0142
56508,2013,8,4,113.0804,18843,2013-08-04,-0.0111,0.0142
56509,2013,8,5,113.0805,18844,2013-08-05,0.0697,0.0142
56510,2013,8,6,113.0806,18845,2013-08-06,0.1832,0.0143
56511,2013,8,7,113.0807,18846,2013-08-07,0.2741,0.0143
56512,2013,8,8,113.0808,18847,2013-08-08,0.3302,0.0144
56513,2013,8,9,113.0809,18848,2013-08-09,0.4365,0.0144
56514,2013,8,10,113.0810,18849,2013-08-10,0.5279,0.0144
56515,2013,8,11,113.0811,18850,2013-08-11,0.5378,0.0145
56516,2013,8,12,113.0812,18851,2013-08-12,0.4871,0.0145
56517,2013,8,13,113.0813,18852,2013-08-13,0.4243,0.0145
56518,2013,8,14,113.0814,18853,2013-08-14,0.3647,0.0145
56519,2013,8,15,113.0815,18854,2013-08-15,0.3132,0.0146
56520,2013,8,16,113.0816,18855,2013-08-16,0.2967,0.0146
56521,2013,8,17,113.0817,18856,2013-08-17,0.3818,0.0146
56522,2013,8,18,113.0818,18857,2013-08-18,0.5532,0.0146
56523,2013,8,19,113.0819,18858,2013-08-19,0.6305,0.0146
56524,2013,8,20,113.0820,18859,2013-08-20,0.7825,0.0146
56525,2013,8,21,113.0821,18860,2013-08-21,0.8623,0.0146
56526,2013,8,22,113.0822,18861,2013-08-22,0.8898,0.0146
56527,2013,8,23,113.0823,18862,2013-08-23,0.8374,0.0146
56528,2013,8,24,113.0824,18863,2013-08-24,0.766,0.0146
56529,2013,8,25,113.0825,18864,2013-08-25,0.6468,0.0146
56530,2013,8,26,113.0826,18865,2013-08-26,0.5439,0.0146
56531,2013,8,27,113.0827,18866,2013-08-27,0.3996,0.0146
56532,2013,8,28,113.0828,18867,2013-08-28,0.2964,0.0146
56533,2013,8,29,113.0829,18868,2013-08-29,0.2559,0.0146
56534,2013,8,30,113.0830,18869,2013-08-30,0.2515,0.0146
56535,2013,8,31,113.0831,18870,2013-08-31,0.225,0.0146
56536,2013,9,1,113.0901,18871,2013-09-01,0.302,0.0146
56537,2013,9,2,113.0902,18872,2013-09-02,0.4263,0.0146
56538,2013,9,3,113.0903,18873,2013-09-03,0.5082,0.0146
56539,2013,9,4,113.0904,18874,2013-09-04,0.6425,0.0146
56540,2013,9,5,113.0905,18875,2013-09-05,0.8064,0.0146
56541,2013,9,6,113.0906,18876,2013-09-06,0.9107,0.0145
56542,2013,9,7,113.0907,18877,2013-09-07,0.974,0.0145
56543,2013,9,8,113.0908,18878,2013-09-08,0.9391,0.0145
56544,2013,9,9,113.0909,18879,2013-09-09,0.8822,0.0145
56545,2013,9,10,113.0910,18880,2013-09-10,0.7755,0.0145
56546,2013,9,11,113.0911,18881,2013-09-11,0.7056,0.0145
56547,2013,9,12,113.0912,18882,2013-09-12,0.6663,0.0144
56548,2013,9,13,113.0913,18883,2013-09-13,0.6449,0.0144
56549,2013,9,14,113.0914,18884,2013-09-14,0.725,0.0144
56550,2013,9,15,113.0915,18885,2013-09-15,0.8702,0.0144
56551,2013,9,16,113.0916,18886,2013-09-16,1.0222,0.0144
56552,2013,9,17,113.0917,18887,2013-09-17,1.2024,0.0143
56553,2013,9,18,113.0918,18888,2013-09-18,1.3377,0.0143
56554,2013,9,19,113.0919,18889,2013-09-19,1.3853,0.0143
56555,2013,9,20,113.0920,18890,2013-09-20,1.301,0.0142
56556,2013,9,21,113.0921,18891,2013-09-21,1.1423,0.0142
56557,2013,9,22,113.0922,18892,2013-09-22,1.0214,0.0141
56558,2013,9,23,113.0923,18893,2013-09-23,0.8944,0.0141
56559,2013,9,24,113.0924,18894,2013-09-24,0.845,0.014
56560,2013,9,25,113.0925,18895,2013-09-25,0.8191,0.014
56561,2013,9,26,113.0926,18896,2013-09-26,0.7756,0.014
56562,2013,9,27,113.0927,18897,2013-09-27,0.7198,0.0141
56563,2013,9,28,113.0928,18898,2013-09-28,0.7003,0.0141
56564,2013,9,29,113.0929,18899,2013-09-29,0.7465,0.0142
56565,2013,9,30,113.0930,18900,2013-09-30,0.8861,0.0142
56566,2013,10,1,113.1001,18901,2013-10-01,0.9851,0.0143
56567,2013,10,2,113.1002,18902,2013-10-02,1.1245,0.0143
56568,2013,10,3,113.1003,18903,2013-10-03,1.1812,0.0144
56569,2013,10,4,113.1004,18904,2013-10-04,1.2572,0.0144
56570,2013,10,5,113.1005,18905,2013-10-05,1.291,0.0144
56571,2013,10,6,113.1006,18906,2013-10-06,1.2733,0.0144
56572,2013,10,7,113.1007,18907,2013-10-07,1.2192,0.0144
56573,2013,10,8,113.1008,18908,2013-10-08,1.1707,0.0144
56574,2013,10,9,113.1009,18909,2013-10-09,1.1339,0.0144
56575,2013,10,10,113.1010,18910,2013-10-10,1.1061,0.0144
56576,2013,10,11,113.1011,18911,2013-10-11,1.1101,0.0144
56577,2013,10,12,113.1012,18912,2013-10-12,1.1577,0.0144
56578,2013,10,13,113.1013,18913,2013-10-13,1.2431,0.0144
56579,2013,10,14,113.1014,18914,2013-10-14,1.3816,0.0143
56580,2013,10,15,113.1015,18915,2013-10-15,1.4959,0.0143
56581,2013,10,16,113.1016,18916,2013-10-16,1.5403,0.0142
56582,2013,10,17,113.1017,18917,2013-10-17,1.5102,0.0142
56583,2013,10,18,113.1018,18918,2013-10-18,1.4385,0.0141
56584,2013,10,19,113.1019,18919,2013-10-19,1.2853,0.0141
56585,2013,10,20,113.1020,18920,2013-10-20,1.1053,0.014
56586,2013,10,21,113.1021,18921,2013-10-21,0.9064,0.014
56587,2013,10,22,113.1022,18922,2013-10-22,0.7936,0.0139
56588,2013,10,23,113.1023,18923,2013-10-23,0.7584,0.0139
56589,2013,10,24,113.1024,18924,2013-10-24,0.8042,0.0138
56590,2013,10,25,113.1025,18925,2013-10-25,0.9433,0.0138
56591,2013,10,26,113.1026,18926,2013-10-26,1.0364,0.0137
56592,2013,10,27,113.1027,18927,2013-10-27,1.1019,0.0137
56593,2013,10,28,113.1028,18928,2013-10-28,1.2716,0.0137
56594,2013,10,29,113.1029,18929,2013-10-29,1.4087,0.0136
56595,2013,10,30,113.1030,18930,2013-10-30,1.5023,0.0136
56596,2013,10,31,113.1031,18931,2013-10-31,1.532,0.0136
56597,2013,11,1,113.1101,18932,2013-11-01,1.4698,0.0135
56598,2013,11,2,113.1102,18933,2013-11-02,1.3811,0.0135
56599,2013,11,3,113.1103,18934,2013-11-03,1.3043,0.0135
56600,2013,11,4,113.1104,18935,2013-11-04,1.3043,0.0134
56601,2013,11,5,113.1105,18936,2013-11-05,1.2651,0.0134
56602,2013,11,6,113.1106,18937,2013-11-06,1.2149,0.0134
56603,2013,11,7,113.1107,18938,2013-11-07,1.1385,0.0134
56604,2013,11,8,113.1108,18939,2013-11-08,1.1564,0.0133
56605,2013,11,9,113.1109,18940,2013-11-09,1.2022,0.0133
56606,2013,11,10,113.1110,18941,2013-11-10,1.3002,0.0133
56607,2013,11,11,113.1111,18942,2013-11-11,1.3773,0.0133
56608,2013,11,12,113.1112,18943,2013-11-12,1.4437,0.0133
56609,2013,11,13,113.1113,18944,2013-11-13,1.501,0.0132
56610,2013,11,14,113.1114,18945,2013-11-14,1.4418,0.0132
56611,2013,11,15,113.1115,18946,2013-11-15,1.2787,0.0132
56612,2013,11,16,113.1116,18947,2013-11-16,1.145,0.0132
56613,2013,11,17,113.1117,18948,2013-11-17,1.0649,0.0132
56614,2013,11,18,113.1118,18949,2013-11-18,0.9562,0.0132
56615,2013,11,19,113.1119,18950,2013-11-19,0.9092,0.0132
56616,2013,11,20,113.1120,18951,2013-11-20,0.869,0.0132
56617,2013,11,21,113.1121,18952,2013-11-21,0.8779,0.0132
56618,2013,11,22,113.1122,18953,2013-11-22,0.9145,0.0132
56619,2013,11,23,113.1123,18954,2013-11-23,1.0387,0.0132
56620,2013,11,24,113.1124,18955,2013-11-24,1.1639,0.0131
56621,2013,11,25,113.1125,18956,2013-11-25,1.2337,0.0131
56622,2013,11,26,113.1126,18957,2013-11-26,1.3016,0.0131
56623,2013,11,27,113.1127,18958,2013-11-27,1.3907,0.0131
56624,2013,11,28,113.1128,18959,2013-11-28,1.4582,0.0131
56625,2013,11,29,113.1129,18960,2013-11-29,1.4041,0.0131
56626,2013,11,30,113.1130,18961,2013-11-30,1.3588,0.013
56627,2013,12,1,113.1201,18962,2013-12-01,1.3435,0.013
56628,2013,12,2,113.1202,18963,2013-12-02,1.2458,0.013
56629,2013,12,3,113.1203,18964,2013-12-03,1.1527,0.0129
56630,2013,12,4,113.1204,18965,2013-12-04,1.1485,0.0129
56631,2013,12,5,113.1205,18966,2013-12-05,1.158,0.0129
56632,2013,12,6,113.1206,18967,2013-12-06,1.245,0.0129
56633,2013,12,7,113.1207,18968,2013-12-07,1.3655,0.0128
56634,2013,12,8,113.1208,18969,2013-12-08,1.4145,0.0128
56635,2013,12,9,113.1209,18970,2013-12-09,1.4267,0.0128
56636,2013,12,10,113.1210,18971,2013-12-10,1.3498,0.0127
56637,2013,12,11,113.1211,18972,2013-12-11,1.2567,0.0127
56638,2013,12,12,113.1212,18973,2013-12-12,1.1469,0.0127
56639,2013,12,13,113.1213,18974,2013-12-13,1.058,0.0126
56640,2013,12,14,113.1214,18975,2013-12-14,0.9192,0.0126
56641,2013,12,15,113.1215,18976,2013-12-15,0.7803,0.0126
56642,2013,12,16,113.1216,18977,2013-12-16,0.6877,0.0126
56643,2013,12,17,113.1217,18978,2013-12-17,0.6188,0.0126
56644,2013,12,18,113.1218,18979,2013-12-18,0.607,0.0126
56645,2013,12,19,113.1219,18980,2013-12-19,0.6785,0.0126
56646,2013,12,20,113.1220,18981,2013-12-20,0.7629,0.0126
56647,2013,12,21,113.1221,18982,2013-12-21,0.9297,0.0125
56648,2013,12,22,113.1222,18983,2013-12-22,1.0592,0.0125
56649,2013,12,23,113.1223,18984,2013-12-23,1.1598,0.0125
56650,2013,12,24,113.1224,18985,2013-12-24,1.2651,0.0125
56651,2013,12,25,113.1225,18986,2013-12-25,1.3238,0.0125
56652,2013,12,26,113.1226,18987,2013-12-26,1.3841,0.0125
56653,2013,12,27,113.1227,18988,2013-12-27,1.4322,0.0125
56654,2013,12,28,113.1228,18989,2013-12-28,1.4002,0.0125
56655,2013,12,29,113.1229,18990,2013-12-29,1.3948,0.0125
56656,2013,12,30,113.1230,18991,2013-12-30,1.2934,0.0125
56657,2013,12,31,113.1231,18992,2013-12-31,1.2211,0.0125
56658,2014,1,1,114.0101,18993,2014-01-01,1.1952,0.023
56659,2014,1,2,114.0102,18994,2014-01-02,1.2339,0.023
56660,2014,1,3,114.0103,18995,2014-01-03,1.3011,0.023
56661,2014,1,4,114.0104,18996,2014-01-04,1.3803,0.023
56662,2014,1,5,114.0105,18997,2014-01-05,1.4192,0.023
56663,2014,1,6,114.0106,18998,2014-01-06,1.3885,0.023
56664,2014,1,7,114.0107,18999,2014-01-07,1.2674,0.023
56665,2014,1,8,114.0108,19000,2014-01-08,1.0994,0.023
56666,2014,1,9,114.0109,19001,2014-01-09,0.9721,0.023
56667,2014,1,10,114.0110,19002,2014-01-10,0.8292,0.0229
56668,2014,1,11,114.0111,19003,2014-01-11,0.6654,0.0229
56669,2014,1,12,114.0112,19004,2014-01-12,0.5909,0.0229
56670,2014,1,13,114.0113,19005,2014-01-13,0.545,0.0229
56671,2014,1,14,114.0114,19006,2014-01-14,0.5509,0.0229
56672,2014,1,15,114.0115,19007,2014-01-15,0.6293,0.023
